id;coments
155;Apenas para valentes e compromissados com a preservação ambiental. Deve ser veículo 4X4. Da estrada de Mateiros até a cachoeira são 29 kilômetros em uma estrada muito mal conservada. Isto já filtra bem os visitantes. Mas quando chegamos, que maravilha. Totalmente preservada, um visual de fazer lembrar Foz do Iguaçu. Não havia mais ninguém no local. pudemos caminhar pela beira do rio, observando as várias quedas d'água, sempre em ângulos diferentes. Nos relataram na cidade, mais tarde, que aquelas praias são visitadas por onças, em seu habitat natural. Para quem visitar e compartilhar, ajude a preservar. Como o Brasil é maravilhoso, como devemos dar valor a nosso país.
156;Apenas para fotos, pois tem uma correnteza mega forte.Proibida para banhos.Tem uma passarela suspensa que leva até próximo da cachoeira.Fomos com o Manoel da ag. Company Ourique.
157;Cachoeira com uma vazão incrível. Devido a força da água se banhar no local é muito arriscado. O ideal é entrar na praia acima da queda ou na praia do Rio Novo, após as corredeiras.A trilha até lá é suspensa e de fácil acesso para qualquer pessoa.São cerca de 9km desde a entrada da fazenda até o local, por uma estrada em condições precárias, com areia e cascalho solto. Entrada gratuita. Na sede da fazenda há banheiros, energia elétrica e também é possível passar a noite (camping), tudo sem custos.
158;Linda cachoeira.O acesso é excelente, feito por ponte suspensa, fácil.Fácil acesso para cadeira teste.Vale a visita.
159;A cachoeira da velha tem uma vista linda! Não é boa para banho, por isso não dá pra aproveitar além da vista. Mas se vale de consolo, tem uma praia de água doce muito perto, água transparente, areia fofinha e branca... Ótima para dias ensolarados!
160;A cachoeira é linda, tem uma pequena trilha de aproximadamento de 1 km, vai chegar na prainha da cachoeira (rio novo) sensacional, antes de entrar na pista para cachoeira, vai chegar na antiga casa do Pablo Escobar, diversas histórias.
161;Visual lindo,porém não podemos nos banhar. Ainda tive a sorte de ver um arco-íris no meio da cachoeira, o que tornou a paisagem mais linda ainda. As águas lembram um pouco as cataratas de Foz do Iguaçu. 
162;A vista da cachoeira é muito bonita. Tem uma passarela que da acesso e a vista pode ser contemplada. Uma árvore no meio da queda me chamou muito a atenção, perfeito a formação.Uma vista para ser contemplada. Acesso para qualquer tipo de pessoa. Não é permitido nadar nesse ponto. Leve lanche, não possui nada por perto, a não ser a ex casa do Pablo Escobar e sua pista de pouso. é possível realizar rafting, se não me engano, nível 4
163;É uma cachoeira muito bonita mas apenas para contemplação e para tirar fotos. Mas logo abaixo dela tem o Rio Novo que dá para banhar, uma delícia de lugar. Super tranquilo.
164;Visitamos em um dia nublado, mas ainda assim, muito bonita para fotos. Mas não para banhos. Há um mirante no local. 
165;Lugar lindo, mas não da para entrar na agua. Ali perto existe uma praia delicia, inclusive perto de uma casa abandonada pelo Pablo Escobar.
166;É a maior cachoeira do Jalapão, tem uma queda de 20 metros e largura de 100 metros e, que formam 2 semi-circulos. É alimentada pelas águas do Rio Novo, e está localizado na estrada para Fazenda Triago, 122 Km de Mateiros - TO. Não é possível o banho/mergulho. O mergulho é possível a 150 metros dali, na prainha do rio, um lugar de cenário de filme (onde foi feito o filme Deus é Brasileiro) com água muito limpa e um banco de areia bem extenso.  Eu gostei! 
167;Cachoeira com grande volume de água . Não é para banho mas para fotos e contemplação. Demora para chegar como tudo no Jalapão mais compensa o visual . E é de lá que parte o passeio de rafting  pelo Rio Novo no valor de R$ 150,00 por pessoa em Nov./2016.
168;"Acho que o acesso, à esquerda, para a Cachoeira da Velha estava sinalizado. São cerca de 20 km de estrada de terra vermelha com cascalho, \costela de vaca\"" e algum trecho de areia, mas, no geral, em estado razoável de conservação, até o portão da recepção/sede, mais 9 km de areia fofa até a cachoeira. Logo depois da recepção, vemos à direita da estrada, a pista de pouso de Pablo Escobar. Depois o local foi abandonado e, mais tarde, reformado para a implantação de uma pousada que não deu certo. Mais uma vez foi abandonado até o governo tomar conta do local que atualmente faz parte da APA do Jalapão. Do outro lado do rio, é área do Parque Estadual do Jalapão. Há várias construções da antiga pousada, algumas delas estão sendo usadas pelas APA. Existe infraestrutura com sanitários na recepção/sede. Nas proximidades da cachoeira, existe um estacionamento para os veículos e uma passarela conduz a vários pontos de observação da cachoeira. A visita é apenas para contemplação da cachoeira, já que banhos não são permitidos. Para banho, vá à Prainha que é bastante agradável. Existe uma trilha da cachoeira à Prainha, mas atualmente está interditada por causa da presença de uma onça no local.Há relatos sobre um suposto caseiro que tomava conta do local e cobrava ingresso, mas fui informada que a área, administrada pelo governo, está sob cuidados de um funcionário público estadual e atualmente, não existe a cobrança de entrada e de nenhuma taxa."""
169;Vale o lugar para admirar a beleza da natureza, a força das águas! Os pássaros voando em bandos próximos à cachoeira fazem um show à parte!Vale a pena fazer o rafting! 
170;Uma vista muito linda mas o lugar não é para banho, apenas contemplação. Ir em carro confortável e levar bastante musicas para ouvir.
171;A cachoeira da Velha é linda. Em formato de ferradura, ela é alta e tem um bom volume d'água durante o ano todo (inclusive nos meses de estiagem). O acesso é ela é bom e o ambiente é muito bem preservado. Diferentemente, porém, de outras atrações do Jalapão o visitante não consegue - por questões óbvias de segurança - interagir com ela. De qualquer forma, vale a pena a visita.
172;Estrada com bastante costela de vaca, total estrada de chão. A cachoeira e muito bonita e ao final tem uma praia para se refrescar da viagem. Se prepare para trepidar muito ao longo do caminho
173;Não precisamos ir para o exterior para conhecer lugares fantásticos. Às vezes penso que temos tudo aqui mesmo no nosso Brasilsão.
174;Só pra contemplar pois não pode tomar banho. A paisagem é muito linda, vale a pena todo esforço passado nas estradas de terra para chegar.
175;O local é lindíssimo porém devido a violência da queda d'água, o local é somente para apreciação. É um dos passeios mais distantes do Jalapão
176;Cachoeira linda, que demonstra uma força impressionante da natureza. Não dá para entrar na queda d'água, mas logo abaixo existe uma praia deliciosa 
177;A parada nessa cachoeira foi somente para observação e fotos, impossível entrar na água pela força da correnteza. Mas é maravilhosa e a névoa que saí da cachoeira ajuda a refrescar, Uma das belezas do Jalapão que vale a pena conhecer, mais abaixo tem um ponto do rio em que é possível tomar banho.
178;Tá certo que a parada aqui foi só para observação, pois o banho não é permitido mas, honestamente, foi a queda d'água mais bonita que vi depois das Cataratas de Foz do Iguaçu!
179;"É água que não acaba mais!... rsrsrs Você passeia por areias, uma paisagem que te lembra \seca\"" e acha esses pontos com muito volume de água, muito legal!"""
180;A cachoeira é linda. Um pouco mais abaixo tem um prainha com a água calma e morna! Pra quem vai por Ponte Alta, é melhor passar por esse passeio logo na ida. É longe de Mateiros!
181;Imperdível a visita a esta cachoeira se você estiver no Jalapão, super fácil acesso do carro até o mirante (coberto e com bancos) através de passarelas, maravilhoso local. Uma curiosidade - A cachoeira,  segundo contam na região,  está dentro de uma fazenda que pertenceu a Pablo Escobar, conhecido traficante Colombiano, morto em 1992 após um tiroteio, nas proximidades tem varias construções e uma pista de pouso, ali era uma das  refinarias de cocaína do qual restam apenas vestígios daquela época. Muito interessante,
182;Está cachoeira é de uma beleza exuberante. Achei tão bela quanto às cataratas do Iguaçu! É de fácil visitação (na verdade, o difícil é chegar até lá )!
183;Uma Cachoeira com grande volume de água, proporciona uma bela vista e lindas fotos de vários ângulos, pode se apreciar de perto toda a beleza e poder da natureza que ela desperta. O acesso é por passarela e possui lugares para sentar, descansar e contemplar.
184;A Cachoeira da Velha é de grande beleza natural e forte corrente de água. Proporciona ao visitante um espetáculo de rara beleza. Não é possível banhar-se nas proximidades devido ao volume e à forte queda dágua. Porém mais adiante tem a prainha do Rio Novo, banhado pelas águas da cachoeira. 
185;O lugar é incrível, a queda d´água é impressionante.  Lindo! O acesso é muito ruim pela precariedade da estrada.  
186;Lindas quedas d'Água! Excelente local para fotografar e apreciar a natureza! A região apresenta possibilidade de fazer rafting, trilha, local próximo também permite banho.
187;"Alguns locais se referiram às \Cataratas do Iguaçu do Jalapão\"". Resguardadas as devidas proporções, claro, mas a Cachoeira da Velha é um show natural à parte. Grande volume de águas e um barulho estrondosamente forte. A cachoeira da velha está no curso do Rio Novo, o maior rio com a mais pura água potável no Brasil. É impressionante. E lá, você pode contratar um rafting maravilhoso. Confesso que o rafting não foi de emoçoes extremas, no quesito adrenalina, mas no quesito beleza natural, nota 10, absolutamente! Maravilhoso. Imperdível."""
188;Grande volume de água, o que proíbe banho. Há uma passarela para fotos, o que tira um pouco do charme de do Jalapão.
189;Impressiona o volume da cachoeira. Apesar do tamanho não ser muito grande a beleza compensa. Vale a pena arriscar um banho bem no canto da cachoeira, onde tem um remanso.
190;Cachoeira fantástica, linda, grandiosa. Não imaginava que haveria uma assim no Jalapão. Magnífica! :)
191;A cachoeira é linda, ideal para rafting. Linda vista. mais adiante, um local no rio para nadar, com aguas transparentes onde s nada cercado por peixes.
192;É uma cachoeira muito bonita, mas infelizmente não é possível entrar para nadar. No local é realizado rafting, mas não sei se é bom pois não fiz. 
193;É incrível que no meio de tanta seca possa existir um lugar com tanta água como esse, é de ficar de queixo caído.
194;impressionante. Lembra Foz do Iguaçu pela beleza. Bom volume de água. Excelente mirante, mas sem infra estrutura (agua ou lanches)
195;Quando vamos chegando perto ouvimos o estrondoso barulho da água caindo .. é ensurdecedor, a visão é maravilhosa e podemos ratificar a força da natureza, até o arco-íris apareceu !
196;A forca da agua surpreende!Parece uma mini foz do iguacu!O caminho feito com a estrutura de madeira, facilita a vida de qualquer pessoa q visita o local, Eh bem bonito!
197;"Brinquei com esse nome, pq a quantidade de agua, a força e a beleza me lembrou, em forma de miniatura, as de Foz. Não é possivel nadar, devido a força das aguas. Mas logo a frente tem um rio lindo, para um delicioso \tibum\"". """
198;Na verdade são varias cachoeiras que lembram um pouco Foz de Iguaçu. Local muito bem cuidado com passarelas de acesso e mirantes cobertos .
